zip,lead_exposure_probability,lead_risk_label,maintenance_debt_usd,compliance_risk_score,compliance_risk_label,energy_burden_pct,energy_burden_label,flood_annual_cost_usd
11802,,,,0,Low,,,
11803,52,High,29650,7,Low,1.56,Low,0.29
11804,62,High,28600,,,1.81,Low,1.27
11815,,,,0,Low,,,
11819,,,,0,Low,,,
11854,,,,0,Low,,,
11855,,,,0,Low,,,
11901,51,High,21610,90,Critical,3.45,Moderate,18.4
11930,50,High,,,,2.16,Low,35.89
11932,39,Moderate,1300,,,1.44,Low,87.76
11933,70,High,325,61,High,3.57,Moderate,1.96
11934,57,High,3250,,,1.86,Low,103.68
11935,59,High,2925,,,2.08,Low,28.49
11937,51,High,21334,65,High,2.35,Low,5.61
11939,54,High,26350,,,2.48,Low,43.17
11940,50,High,21250,,,2.37,Low,52.75
11941,52,High,21790,,,2.32,Low,3.17
11942,48,High,,,,2.69,Low,87.83
11944,61,High,27550,50,High,3.6,Moderate,36.07
11946,50,High,3250,7,Low,2.23,Low,33.23
11947,18,Low,,,,,,350.21
11948,47,High,19750,,,1.97,Low,57.5
11949,34,Moderate,,,,2.13,Low,0.01
11950,56,High,19750,,,2.72,Low,0.63
11951,59,High,3590,,,2.64,Low,106.47
11952,52,High,20374,,,2.47,Low,32.32
11953,49,High,19750,,,3.12,Moderate,4.47
11954,58,High,20254,,,2.22,Low,15.69
11955,36,Moderate,,,,3.7,Moderate,15.21
11956,67,High,27850,,,2.37,Low,56.49
11957,56,High,25900,,,3.26,Moderate,17.74
11958,49,High,21430,,,4.48,Moderate,11.16
11959,51,High,3250,,,,,165.91
11960,50,High,21550,,,1.33,Low,132.51
11961,56,High,19750,,,3.34,Moderate,0.29
11962,48,High,975,,,3.2,Moderate,109.53
11963,52,High,3250,,,2.27,Low,16.62
11964,46,High,3250,65,High,2.22,Low,12.74
11965,52,High,2275,65,High,,,4.56
11967,57,High,31764,,,2.69,Low,9.64
11968,43,Moderate,,7,Low,1.97,Low,30.36
11969,,,,7,Low,,,
11970,57,High,31752,,,,,150.32
11971,52,High,2925,61,High,2.32,Low,24.18
11972,49,High,19750,,,,,1.29
11973,65,High,19750,3,Low,,,2.24
11975,36,Moderate,,,,,,20.86
11976,37,Moderate,,,,1.82,Low,41.45
11977,47,High,975,,,1.84,Low,110.31
11978,49,High,21070,,,2.64,Low,319.51
11980,48,High,325,,,2.69,Low,0.03
12007,48,High,325,,,2.88,Low,0.14
12008,69,High,31750,,,2.05,Low,45.05
12009,48,High,2925,96,Critical,2.51,Low,0.3
12010,89,Very High,29650,90,Critical,4.79,Moderate,1.15
12015,49,High,325,79,Critical,3.41,Moderate,8.7
12017,60,High,27250,,,,,1.47
12018,49,High,26500,10,Low,2.15,Low,5
12019,51,High,20302,,,2.47,Low,0.14
12020,32,Moderate,1300,58,High,2.83,Low,0.32
12022,69,High,30100,36,Moderate,3.72,Moderate,
12023,53,High,20662,65,High,2.49,Low,1.41
12024,59,High,29200,,,,,
12025,57,High,27250,61,High,4.01,Moderate,0.02
12027,66,High,25600,22,Moderate,2.7,Low,
12028,54,High,3590,,,3.3,Moderate,9.21
12029,64,High,28150,65,High,2.76,Low,0.19
12031,65,High,29350,52,High,3.46,Moderate,
12032,65,High,40800,,,5.29,Moderate,0.08
12033,51,High,24400,52,High,3.1,Moderate,0.48
12035,71,Very High,28990,6,Low,3.67,Moderate,64.26
12036,67,High,29050,,,6.9,High,
12037,72,Very High,28900,53,High,3.06,Moderate,0.85
12040,52,High,,,,5.16,Moderate,
12041,65,High,31600,,,2.45,Low,
12042,67,High,31900,,,,,3.46
12043,69,High,3590,93,Critical,3.94,Moderate,1.52
12045,60,High,27550,65,High,2.46,Low,2.22
12046,63,High,29050,,,3.6,Moderate,1.11
12047,61,High,27850,70,Critical,4.29,Moderate,0.44
12051,55,High,27550,58,High,3.25,Moderate,3.73
12052,54,High,32016,,,2.47,Low,
12053,47,High,26806,100,Critical,2.88,Low,0.28
12054,55,High,23866,90,Critical,2.23,Low,0.03
12056,47,High,650,65,High,2.44,Low,0.01
12057,54,High,3250,,,4.3,Moderate,0.6
12058,54,High,3250,,,3.39,Moderate,0.18
12059,60,High,26200,,,2.85,Low,0.67
12060,63,High,26620,65,High,2.82,Low,0.82
12061,48,High,,33,Moderate,2.46,Low,0.94
12062,53,High,,,,3.34,Moderate,0.54
12063,61,High,31240,,,3.39,Moderate,
12064,62,High,25822,,,4.12,Moderate,4.21
12065,40,Moderate,650,90,Critical,2.49,Low,0.62
12066,47,High,26500,33,Moderate,4.04,Moderate,137.94
12067,53,High,,,,2.38,Low,1.55
12068,63,High,24454,96,Critical,3.94,Moderate,37.43
12069,76,Very High,34000,,,,,0.23
12070,62,High,26500,45,High,3.65,Moderate,1.31
12071,62,High,24454,,,4.17,Moderate,22.98
12072,53,High,21622,96,Critical,3.33,Moderate,30.33
12074,44,Moderate,,65,High,3.13,Moderate,
12075,53,High,25000,83,Critical,3.45,Moderate,0.76
12076,43,Moderate,,10,Low,3.94,Moderate,4.24
12077,49,High,,,,2.29,Low,0.81
12078,67,High,29200,90,Critical,5.27,Moderate,0.9
12082,77,Very High,34750,,,,,
12083,46,High,31824,96,Critical,3.42,Moderate,0.34
12084,66,High,31500,83,Critical,3.31,Moderate,
12085,64,High,3590,,,,,2.18
12086,64,High,28300,,,3.53,Moderate,0.12
12087,59,High,25300,37,Moderate,3.22,Moderate,
12090,57,High,28990,51,High,3.97,Moderate,3.62
12092,62,High,27550,,,4.05,Moderate,31.51
12093,60,High,21370,21,Moderate,4.7,Moderate,0.26
12094,40,Moderate,1625,,,2.85,Low,0.96
12095,67,High,29740,3,Low,4.12,Moderate,1.6
12106,56,High,27250,89,Critical,3.56,Moderate,8.5
12107,,,,100,Critical,,,
12108,52,High,3250,,,3.75,Moderate,
12110,50,High,3250,0,Low,2.82,Low,3.3
12115,68,High,30550,,,1.53,Low,
12116,66,High,2925,79,Critical,3.77,Moderate,1.64
12117,61,High,26500,79,Critical,4.31,Moderate,0.31
12118,60,High,20710,93,Critical,3.15,Moderate,1.66
12120,47,High,21190,95,Critical,3.75,Moderate,
12121,52,High,3250,89,Critical,2.38,Low,
12122,62,High,25954,56,High,5.3,Moderate,100.88
12123,48,High,3590,61,High,2.75,Low,0.41
12124,69,High,31900,37,Moderate,,,3.98
12125,55,High,27550,29,Moderate,4.25,Moderate,2.9
12130,67,High,32350,,,2.84,Low,2.62
12131,56,High,3250,,,4.88,Moderate,74.33
12132,72,Very High,31750,,,,,12.04
12134,54,High,25426,49,High,4.05,Moderate,1.11
12136,70,High,29650,,,1.84,Low,
12137,53,High,21730,,,2.97,Low,3.23
12138,53,High,2925,25,Moderate,3.65,Moderate,0.25
12139,61,High,25690,,,3.15,Moderate,
12140,55,High,25690,89,Critical,2.39,Low,8.47
12143,46,High,31872,88,Critical,3.22,Moderate,0.56
12144,53,High,2925,90,Critical,3.25,Moderate,1.04
12147,47,High,25750,95,Critical,3.1,Moderate,
12148,38,Moderate,,,,2.12,Low,0.3
12149,47,High,20866,83,Critical,4.9,Moderate,0.65
12150,53,High,24646,,,3.89,Moderate,118.62
12151,57,High,27550,6,Low,2.99,Low,0.03
12153,53,High,25600,25,Moderate,3.37,Moderate,0.34
12154,45,Moderate,20794,89,Critical,2.61,Low,0.06
12155,71,Very High,27550,48,High,4.67,Moderate,5.9
12156,66,High,30250,,,2.88,Low,3.76
12157,45,Moderate,20974,48,High,3.72,Moderate,178.63
12158,51,High,,83,Critical,3,Moderate,5
12159,31,Moderate,1625,43,Moderate,2.64,Low,2.33
12160,55,High,3250,,,4.06,Moderate,43.76
12161,69,High,23974,,,,,
12164,51,High,2925,20,Moderate,4.91,Moderate,
12165,66,High,2275,,,5.38,Moderate,2.38
12166,57,High,3590,,,3.19,Moderate,0.85
12167,69,High,26050,79,Critical,4.88,Moderate,0.34
12168,47,High,21142,75,Critical,3.34,Moderate,
12169,43,Moderate,,75,Critical,7.2,High,
12170,68,High,21766,51,High,2.86,Low,1.7
12172,67,High,29650,,,4.64,Moderate,49.82
12173,55,High,3250,83,Critical,3.57,Moderate,16.03
12174,73,Very High,32050,,,5.65,Moderate,
12175,54,High,21610,,,3.25,Moderate,
12176,62,High,23926,,,5.84,Moderate,
12177,76,Very High,34150,,,3.2,Moderate,
12180,65,High,40350,83,Critical,3.9,Moderate,1.58
12181,,,,83,Critical,,,
12182,65,High,29200,83,Critical,5.26,Moderate,3.52
12183,64,High,29050,83,Critical,4.09,Moderate,0.48
12184,66,High,3250,89,Critical,3.14,Moderate,0.41
12185,61,High,26500,,,2.57,Low,
12186,66,High,3590,61,High,2.48,Low,2.27
12187,52,High,21142,,,3.79,Moderate,
12188,77,Very High,25900,3,Low,3.3,Moderate,27.34
12189,63,High,28000,85,Critical,4.58,Moderate,0.29
12190,45,Moderate,2925,10,Low,5.18,Moderate,10.79
12192,53,High,25150,45,High,3.87,Moderate,
12193,61,High,20350,83,Critical,3.76,Moderate,0.1
12194,52,High,,,,3.54,Moderate,39.89
12195,31,Moderate,,29,Moderate,2,Low,225.85
12196,51,High,22198,,,2.27,Low,0.55
12197,55,High,25042,53,High,3.65,Moderate,1.06
12198,59,High,26260,65,High,2.54,Low,1.53
12201,,,,55,High,,,
12202,92,Very High,30850,55,High,5.79,Moderate,0.07
12203,85,Very High,27400,55,High,3.59,Moderate,0.18
12204,84,Very High,25900,55,High,3.82,Moderate,0.44
12205,83,Very High,25600,55,High,3.22,Moderate,0.49
12206,91,Very High,29050,55,High,7.39,High,
12207,84,Very High,31920,55,High,8.87,High,1.45
12208,87,Very High,28300,55,High,4.14,Moderate,0.65
12209,93,Very High,31450,55,High,3.52,Moderate,0.56
12210,92,Very High,30100,55,High,5.15,Moderate,0.01
12211,82,Very High,25366,55,High,1.97,Low,0.01
12212,,,,55,High,,,
12214,,,,55,High,,,
12220,,,,55,High,,,
12222,83,Very High,29800,55,High,4.85,Moderate,
12223,,,,55,High,,,
12224,,,,55,High,,,
12225,,,,55,High,,,
12226,,,,55,High,,,
12227,,,,55,High,,,
12228,,,,55,High,,,
12229,,,,55,High,,,
12230,,,,55,High,,,
12231,,,,55,High,,,
12232,,,,55,High,,,
12233,,,,55,High,,,
12234,,,,55,High,,,
12235,,,,55,High,,,
12236,,,,55,High,,,
12237,,,,55,High,,,
12238,,,,55,High,,,
12239,,,,55,High,,,
12240,,,,55,High,,,
12241,,,,55,High,,,
12242,,,,55,High,,,
12243,,,,55,High,,,
12244,,,,55,High,,,
12245,,,,55,High,,,
12246,,,,55,High,,,
12247,,,,55,High,,,
12248,,,,55,High,,,
12249,,,,55,High,,,
12250,,,,55,High,,,
12252,,,,55,High,,,
12255,,,,55,High,,,
12256,,,,55,High,,,
12257,,,,55,High,,,
12260,,,,55,High,,,
12261,,,,55,High,,,
12288,,,,55,High,,,
12301,,,,90,Critical,,,
12302,61,High,27550,90,Critical,3.05,Moderate,3.04
12303,62,High,28300,90,Critical,3.71,Moderate,0.01
12304,64,High,28600,90,Critical,4.25,Moderate,0.02
12305,67,High,29650,90,Critical,5.72,Moderate,22.62
12306,62,High,29290,90,Critical,3.57,Moderate,0.2
12307,66,High,28300,90,Critical,8.66,High,
12308,70,High,30550,90,Critical,4.81,Moderate,0.06
12309,60,High,24934,90,Critical,2.4,Low,0.71
12325,,,,90,Critical,,,
12345,,,,90,Critical,,,
12401,73,Very High,28750,90,Critical,4.27,Moderate,10.49
12402,,,,90,Critical,,,
12404,60,High,25600,,,4.27,Moderate,4.77
12405,53,High,3250,,,4.23,Moderate,0.64
12406,62,High,3590,,,4.38,Moderate,28.09
12407,63,High,31450,65,High,3.45,Moderate,91.38
12409,61,High,3250,,,2.51,Low,1.18
12410,66,High,30100,,,9.27,High,62.46
12411,65,High,24502,,,3.52,Moderate,20.12
12412,56,High,,,,3.69,Moderate,154.15
12413,67,High,20854,96,Critical,5.33,Moderate,4.78
12414,80,Very High,28750,93,Critical,4.36,Moderate,28.19
12416,61,High,28000,,,,,22.12
12417,48,High,325,,,2.17,Low,0.01
12418,60,High,26086,,,2.94,Low,
12419,46,High,26800,79,Critical,2.41,Low,
12420,67,High,28450,,,2.66,Low,
12421,47,High,325,,,2.95,Low,2.74
12422,67,High,28600,55,High,4.61,Moderate,
12423,58,High,31836,,,3.7,Moderate,0.61
12424,51,High,,,,4.75,Moderate,10.19
12427,49,High,2925,25,Moderate,3.89,Moderate,0.08
12428,62,High,28150,38,Moderate,3.65,Moderate,5.28
12429,62,High,31500,76,Critical,,,
12430,67,High,31992,100,Critical,4.32,Moderate,20.7
12431,43,Moderate,,65,High,3.24,Moderate,1.46
12432,72,Very High,30850,,,6.31,High,
12433,49,High,19750,,,4.54,Moderate,
12434,61,High,23950,,,5.92,Moderate,
12435,61,High,29890,29,Moderate,3.4,Moderate,
12436,69,High,30400,,,2.88,Low,5.73
12438,74,Very High,32200,,,5.87,Moderate,81.92
12439,45,Moderate,,65,High,3.23,Moderate,4.21
12440,64,High,27550,,,2.79,Low,5.28
12441,61,High,31824,,,5.09,Moderate,
12442,73,Very High,21070,61,High,5.69,Moderate,4.27
12443,70,High,28750,79,Critical,2.94,Low,15.25
12444,47,High,20998,65,High,5.23,Moderate,3.12
12446,58,High,2925,65,High,3.45,Moderate,20.84
12448,54,High,,,,1.46,Low,3.52
12449,57,High,25000,63,High,3.82,Moderate,10.86
12450,47,High,325,,,2.27,Low,22.17
12451,51,High,21550,,,5.27,Moderate,43.1
12452,26,Moderate,,,,,,1965.29
12453,73,Very High,32050,,,,,37.47
12454,53,High,21190,,,2.76,Low,9.33
12455,58,High,21190,61,High,3.87,Moderate,83.56
12456,61,High,29950,,,3.11,Moderate,
12457,54,High,27100,,,3.89,Moderate,88.24
12458,63,High,24826,6,Low,4.39,Moderate,0.43
12459,65,High,2275,,,2.67,Low,1.55
12460,68,High,30700,,,,,27.94
12461,52,High,21094,,,3.01,Moderate,0.72
12463,66,High,39600,,,6.25,High,1.96
12464,66,High,29650,,,3.82,Moderate,40.8
12465,64,High,29440,,,3.42,Moderate,0.47
12466,62,High,24358,3,Low,3.13,Moderate,0.83
12468,53,High,31860,85,Critical,4.75,Moderate,94.14
12469,59,High,24250,,,3.2,Moderate,8.38
12470,57,High,20998,,,3.42,Moderate,
12471,73,Very High,33700,10,Low,115.08,Severe,2.78
12472,57,High,29590,79,Critical,4.24,Moderate,17.07
12473,49,High,,,,2.87,Low,1.53
12474,52,High,20866,61,High,5.28,Moderate,3.58
12475,47,High,19750,,,3.62,Moderate,
12477,60,High,25822,76,Critical,3.97,Moderate,7.07
12480,58,High,29350,83,Critical,4.44,Moderate,22.38
12481,61,High,19750,,,3.07,Moderate,
12482,51,High,3250,55,High,,,42.81
12483,61,High,28000,,,,,0.97
12484,55,High,21478,,,2.48,Low,2.31
12485,49,High,3250,61,High,3.37,Moderate,8.18
12486,63,High,25294,83,Critical,3.45,Moderate,2.53
12487,54,High,2275,10,Low,3.1,Moderate,0.35
12489,63,High,30700,61,High,11.02,Severe,27.19
12491,59,High,24250,10,Low,4,Moderate,
12492,55,High,3250,,,2.3,Low,4.34
12493,76,Very High,2275,83,Critical,,,
12494,39,Moderate,,,,2.04,Low,2.07
12495,56,High,3590,,,,,1.29
12496,49,High,325,61,High,4.22,Moderate,32.03
12498,61,High,25294,61,High,3.59,Moderate,3.34
12501,83,Very High,29650,29,Moderate,3.65,Moderate,0.56
12502,53,High,20446,10,Low,3.44,Moderate,3.29
12503,52,High,,10,Low,2.76,Low,0.29
12504,77,Very High,34750,,,,,
12507,74,Very High,31450,,,2.53,Low,
12508,55,High,27550,53,High,3.25,Moderate,1.47
12512,72,Very High,31750,,,2.99,Low,31.03
12513,56,High,24106,75,Critical,4.86,Moderate,
12514,60,High,25750,,,2.5,Low,0.88
12515,49,High,19750,,,,,
12516,51,High,2925,66,High,2.27,Low,5.7
12517,64,High,24358,,,2.01,Low,
12518,61,High,27400,26,Moderate,2.88,Low,5.42
12520,66,High,29650,,,1.92,Low,5.67
12521,59,High,25750,,,3.38,Moderate,0.29
12522,59,High,2925,47,High,3.48,Moderate,5.3
12523,60,High,25750,,,5.31,Moderate,1.11
12524,50,High,20758,58,High,3,Moderate,6.8
12525,42,Moderate,19750,83,Critical,2.78,Low,11.37
12526,62,High,27250,83,Critical,3.3,Moderate,1.48
12527,77,Very High,34750,,,,,
12528,53,High,20590,86,Critical,3.23,Moderate,6.44
12529,62,High,24358,93,Critical,3.62,Moderate,0.53
12530,77,Very High,34750,,,,,0.14
12531,55,High,20518,10,Low,2.28,Low,1.56
12533,42,Moderate,,76,Critical,2.13,Low,6.94
12534,55,High,24934,86,Critical,3.78,Moderate,0.29
12538,52,High,24700,17,Low,3.32,Moderate,1.34
12540,58,High,,96,Critical,2.68,Low,1.59
12541,,,,83,Critical,,,
12542,50,High,,,,2.33,Low,1.09
12543,51,High,20650,61,High,3.22,Moderate,
12544,11,Low,,63,High,,,
12545,55,High,24454,51,High,3.69,Moderate,0.3
12546,56,High,2925,6,Low,3.25,Moderate,0.4
12547,48,High,650,79,Critical,3.28,Moderate,2.51
12548,51,High,22054,10,Low,2.52,Low,
12549,50,High,21094,58,High,2.3,Low,2.85
12550,55,High,27700,55,High,3.69,Moderate,1.28
12551,,,,55,High,,,
12552,,,,55,High,,,
12553,51,High,20614,55,High,3.05,Moderate,1.69
12555,,,,55,High,,,
12561,60,High,20566,76,Critical,3.21,Moderate,9.07
12563,55,High,27550,37,Moderate,2.81,Low,0.21
12564,54,High,3250,96,Critical,2.58,Low,23.38
12565,63,High,31300,61,High,4.57,Moderate,
12566,53,High,31968,93,Critical,2.61,Low,0.24
12567,54,High,25042,44,Moderate,3,Moderate,0.04
12568,,,,61,High,,,
12569,44,Moderate,20650,74,Critical,2.52,Low,8.67
12570,41,Moderate,325,46,High,2.26,Low,0.39
12571,47,High,3250,21,Moderate,2.5,Low,2.36
12572,52,High,3590,76,Critical,2.98,Low,0.67
12574,69,High,31900,,,,,0.81
12575,45,Moderate,21730,57,High,1.94,Low,7.3
12577,50,High,20398,,,1.91,Low,27.66
12578,53,High,2275,,,2.95,Low,2.6
12580,52,High,,,,2.47,Low,1.65
12581,62,High,26200,,,3.08,Moderate,0.36
12582,49,High,,22,Moderate,2.18,Low,1.87
12583,54,High,20686,6,Low,4.16,Moderate,1.08
12585,73,Very High,25558,10,Low,2.55,Low,
12586,55,High,26662,58,High,3.06,Moderate,0.55
12589,43,Moderate,,90,Critical,2.43,Low,0.74
12590,57,High,3590,83,Critical,2.93,Low,0.59
12592,60,High,24358,20,Moderate,3.98,Moderate,1.09
12593,,,,66,High,,,
12594,50,High,21490,6,Low,2.21,Low,0.09
12601,63,High,27250,55,High,4.44,Moderate,1.5
12602,,,,55,High,,,
12603,61,High,25162,55,High,2.76,Low,1.27
12604,62,High,31500,55,High,,,
12701,51,High,2925,76,Critical,5.08,Moderate,0.93
12719,55,High,3590,10,Low,3.81,Moderate,24.01
12720,56,High,19750,96,Critical,,,
12721,50,High,,41,Moderate,3.42,Moderate,2.64
12722,48,High,325,,,,,
12723,55,High,26050,10,Low,3.03,Moderate,16.84
12724,52,High,24850,,,,,9.14
12725,56,High,3590,53,High,3.23,Moderate,27.09
12726,60,High,25450,,,3.89,Moderate,10.54
12729,45,Moderate,31968,60,High,4.23,Moderate,32.81
12732,58,High,24400,,,5.71,Moderate,0.91
12733,35,Moderate,,86,Critical,,,
12734,60,High,2925,,,7.72,High,
12736,52,High,20470,78,Critical,6.54,High,3.97
12737,49,High,,,,2.82,Low,
12738,47,High,325,,,3.97,Moderate,5.59
12740,60,High,2925,,,3.14,Moderate,5.97
12741,54,High,21010,,,4.39,Moderate,23.85
12742,80,Very High,31750,6,Low,1.99,Low,
12743,61,High,25900,,,,,
12745,77,Very High,34750,14,Low,,,353.32
12746,53,High,,,,3.71,Moderate,17.13
12747,63,High,24610,,,4.65,Moderate,
12748,64,High,24454,52,High,3.81,Moderate,30.06
12749,62,High,25900,,,1.69,Low,5.84
12750,60,High,24178,,,,,
12751,58,High,31764,79,Critical,5.32,Moderate,1.33
12752,62,High,26620,,,5.14,Moderate,
12754,60,High,26260,58,High,5.08,Moderate,0.59
12758,49,High,26500,67,High,5.69,Moderate,38.89
12759,51,High,21250,69,High,4.74,Moderate,0.47
12760,59,High,2925,,,3.14,Moderate,7.01
12762,72,Very High,24550,18,Low,2.56,Low,
12763,59,High,25162,,,,,
12764,55,High,26200,17,Low,4.58,Moderate,22.01
12765,53,High,31776,,,,,1.22
12766,65,High,40800,,,,,0.91
12767,63,High,24934,,,,,
12768,68,High,2275,10,Low,8.36,High,2.76
12769,67,High,31450,,,,,
12770,62,High,3590,,,2.71,Low,10.56
12771,70,High,27400,76,Critical,4.23,Moderate,16.28
12775,53,High,2925,36,Moderate,2.66,Low,0.15
12776,60,High,2925,,,3.6,Moderate,59.69
12777,59,High,,10,Low,2,Low,
12778,71,Very High,31150,65,High,4.33,Moderate,0.45
12779,67,High,2925,71,Critical,5.88,Moderate,0.45
12780,59,High,3250,,,3.98,Moderate,0.35
12781,41,Moderate,1350,,,,,
12783,51,High,,,,4.73,Moderate,0.44
12784,18,Low,,,,,,19.56
12785,55,High,19750,,,2.35,Low,13.44
12786,62,High,29590,,,3.57,Moderate,
12787,65,High,30700,,,4.96,Moderate,
12788,61,High,23950,20,Moderate,3.34,Moderate,2.16
12789,47,High,650,61,High,4.13,Moderate,0.14
12790,63,High,28450,16,Low,3.47,Moderate,1.11
12791,64,High,31600,83,Critical,3.38,Moderate,17.04
12792,52,High,24700,,,,,
12801,68,High,30550,83,Critical,4.11,Moderate,0.02
12803,61,High,25750,36,Moderate,3.55,Moderate,0.07
12804,56,High,,19,Low,3.19,Moderate,0.09
12808,51,High,,10,Low,2.39,Low,0.02
12809,47,High,3590,25,Moderate,3.85,Moderate,0.11
12810,52,High,,,,5.58,Moderate,5.61
12811,50,High,975,,,,,
12812,55,High,25798,,,1.69,Low,
12814,61,High,25300,21,Moderate,2.5,Low,0.56
12815,52,High,20830,,,4.06,Moderate,2.29
12816,64,High,40500,21,Moderate,3.61,Moderate,0.15
12817,53,High,20974,21,Moderate,3.18,Moderate,0.34
12819,65,High,28540,,,4.63,Moderate,
12820,75,Very High,32500,,,,,
12821,49,High,19750,,,8.89,High,
12822,55,High,26380,21,Moderate,3.59,Moderate,0.39
12823,56,High,2925,,,2.51,Low,
12824,51,High,,,,2.34,Low,
12827,51,High,21430,21,Moderate,3.52,Moderate,1.92
12828,54,High,20686,18,Low,3.7,Moderate,1.37
12831,36,Moderate,,58,High,2.85,Low,0.41
12832,61,High,26200,21,Moderate,4.33,Moderate,2.49
12833,39,Moderate,1300,25,Moderate,2.95,Low,
12834,63,High,40050,21,Moderate,3.47,Moderate,0.1
12835,54,High,2925,21,Moderate,4.07,Moderate,0.37
12836,54,High,3590,25,Moderate,3.51,Moderate,
12837,40,Moderate,975,,,3.74,Moderate,4.98
12838,54,High,,,,4.4,Moderate,
12839,62,High,27400,18,Low,4.11,Moderate,
12841,60,High,26380,,,4.68,Moderate,9.84
12842,59,High,2925,16,Low,4.75,Moderate,1.73
12843,51,High,20950,21,Moderate,4.41,Moderate,
12844,64,High,29740,,,1.58,Low,
12845,46,High,3250,21,Moderate,3.01,Moderate,4.01
12846,59,High,26230,21,Moderate,6.06,High,8.21
12847,61,High,26260,21,Moderate,3.96,Moderate,6.03
12849,23,Moderate,11750,,,2.56,Low,
12850,50,High,,25,Moderate,3.05,Moderate,
12851,61,High,25798,6,Low,3.69,Moderate,
12852,63,High,23866,10,Low,3.78,Moderate,9.05
12853,52,High,20494,21,Moderate,4.89,Moderate,
12854,57,High,19750,,,,,
12855,54,High,26350,,,4.23,Moderate,11.62
12856,65,High,28000,,,4.9,Moderate,
12857,54,High,3590,,,4.5,Moderate,
12858,67,High,31090,,,1.89,Low,
12859,25,Moderate,,25,Moderate,3.95,Moderate,
12860,51,High,31944,,,,,5.23
12861,61,High,25900,,,2.93,Low,0.32
12862,60,High,21262,,,,,
12863,52,High,22330,25,Moderate,3.11,Moderate,
12864,65,High,29500,,,,,
12865,63,High,27850,21,Moderate,4.06,Moderate,3.93
12866,50,High,,15,Low,2.92,Low,0.38
12870,53,High,20638,6,Low,4.4,Moderate,7.1
12871,61,High,26380,21,Moderate,3.43,Moderate,0.92
12872,53,High,26086,,,,,
12873,65,High,39900,,,3.01,Moderate,
12874,63,High,27700,,,,,0.57
12878,55,High,2925,,,4.66,Moderate,0.11
12879,,,,10,Low,,,
12883,60,High,27550,3,Low,4.26,Moderate,0.41
12884,74,Very High,30250,37,Moderate,6.24,High,
12885,61,High,26650,18,Low,4.39,Moderate,0.05
12886,38,Moderate,,,,2.34,Low,10.69
12887,62,High,27250,21,Moderate,5.19,Moderate,4.63
12901,59,High,2275,50,High,4.84,Moderate,3.24
12903,47,High,,50,High,3.74,Moderate,
12910,53,High,21430,21,Moderate,5.52,Moderate,1.89
12911,,,,61,High,,,
12912,60,High,3590,,,4.08,Moderate,67.73
12913,54,High,31908,6,Low,4.05,Moderate,
12914,65,High,28600,20,Moderate,6.57,High,
12915,74,Very High,32950,25,Moderate,,,
12916,61,High,2925,,,4.81,Moderate,
12917,54,High,21190,25,Moderate,4.09,Moderate,
12918,51,High,325,,,3.06,Moderate,0.02
12919,59,High,3250,21,Moderate,3.73,Moderate,6.32
12920,55,High,2275,21,Moderate,4.07,Moderate,0.05
12921,52,High,20614,21,Moderate,2.86,Low,7.34
